"Record ID","Survey Identifier","Survey Timestamp","Do you want to see further detailed information?","I have read the cover letter and agree to take part in this survey.","Faculty rank",Gender,"Departmental affiliation","Please write down the Department affiliation","What is your Google Scholar h-index?","What state do you reside in?","How many months of your salary depend on external grants?","Please specify the months","What percentage of your group's research operation is funded by external grants? Operational costs include summer salaries for faculty, postdoctoral stipends, research assistantships, & equipment.","Do you have any looming deadline? [either today or the next couple of days]","Please indicate your workload today","Where do you typically work?","Please specify your workplace","What is your research style?","In a typical week, how many hours in total do you devote to work? This includes research, teaching, administration, and service/outreach to the scientific community and broader society.",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.","In a typical day how often do you take breaks during your work?","Please specify how often do you take breaks during your work?","How do you usually handle email during work?","Do you submit funding proposals?","What is the average number of funding proposals you submit per year?","What is the funding agency where you submit most of your proposals?","Please specify the name of the agency","What is your approximate success rate in this agency?","Typically, how far in advance do you start composing a proposal? Proposal composition includes writing, team arrangements, and relevant administrative work.","What is the typical length of supporting research that precedes a proposal composition in your case? Supporting research includes literature review, development of methods, pilot experiments (if applicable), and any associated data analysis.","In the week leading to a proposal deadline how much do you work with respect to a typical week?",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.","When do you typically submit a funding proposal?","What is your stress level on the day of a proposal deadline with respect to a regular workday?","Regular research",Sleep,Diet,"Physical activity","Interpersonal relationships","Write about any other aspect of your proposal deadline actions, perceptions, and feelings that you consider important and are not covered in this questionnaire. Please include ideas about mechanisms to replace proposal deadlines, if you have thought of any.","Do you submit manuscripts in refereed conferences, requiring full papers (not abstracts)?","What is the average number of conference papers you submit for review each year?","What is the CORE rank of the conferences you usually submit your work?In case you need further information concerning the CORE rank of your conferences please click here.","What is your approximate success rate in these conference submissions?","Typically, how far in advance do you start composing a refereed conference paper? Composition includes writing, team arrangements, and administrative work.","What is the typical length of supporting research that precedes the composition of a refereed conference paper in your case? Supporting research includes literature review, development of methods, experiments (if applicable), and any associated data analysis.","In the week leading to a conference deadline, how much do you work with respect to a typical week?",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.",Research,Teaching,Administration,Service/Outreach,"The sum is not 100%.Please make sure that the sum amounts to&nbsp;EXACTLY&nbsp;100%.","When do you typically submit a conference paper?","What is your stress level on the day of a conference deadline with respect to a regular workday?","Regular research",Sleep,Diet,"Physical activity","Interpersonal relationships","Write about any other aspect of your conference deadline actions, perceptions, and feelings that you consider important and are not covered in this questionnaire. Please include ideas about mechanisms to replace conference deadlines, if you have thought of any.","How mentally demanding was the work today?","How physically demanding was the work today?","How hurried or rushed was the pace of the work today?","How successful were you in accomplishing what you were asked to do?","How hard did you have to work to accomplish your level of performance?","How insecure, discouraged, irritated, stressed and annoyed were you?","I feel pleasant","I feel nervous and restless","I feel satisfied with myself","I wish I could be as happy as others seem to be","I feel like a failure","I feel rested","I am calm, cool and collected","I feel that difficulties are piling up so that I cannot overcome them","I worry too much over something that really doesn't matter","I am happy","I have disturbing thoughts","I lack self-confidence","I feel secure","I make decisions easily","I feel inadequate","I am content","Some unimportant thought runs through my mind and bothers me","I take disappointments so keenly that I can't put them out of my mind","I am a steady person","I get in a state of tension or turmoil as I think over my recent concerns and interests","...is reserved","...is  generally trusting","...tends to be lazy","...is relaxed, handles stress well","...has few artistic interests","...is outgoing, sociable","...tends to find fault with others","...does a thorough job","...gets nervous easily","...has an active imagination","Take some time off and get away from the situation","Focus on the problem and see how I can solve it","Blame myself for having gotten into this situation","Treat myself to a favorite food or snack","Feel anxious about not being able to cope","Think about how I solved similar problems","Visit a friend","Determine a course of action and follow","Buy myself something","Blame myself for being too emotional about the situation","Work to understand the situation","Become very upset","Take corrective action immediately","Blame myself for not knowing what to do","Spend time with a special person","Think about the event and learn from my mistakes","Wish that I could change what had happened or how I felt","Go out for a snack or meal","Analyze my problem before reacting","Focus on my general inadequacies","Phone a friend","Please provide your email address.The system will use this email address to send you an acknowledgment, as well as the Amazon gift certificate, in case you are the raffle winner.","Please confirm your email address",Complete?
279,,"2020-07-20 12:02:44",Yes,Yes,"Assistant Professor",Male,"Computer Science",,28,California,"Three months",,"Fully funded",Yes,Standard,Home,,"Hands-off [management/reading/writing]","> 50",60,10,20,10,100,"Every 3-4 hours",,"Answer email as it comes",Yes,7-9,NSF,,30-50%,"1-2 months","< 1 month","Significantly more",80,0%,20,0%,100,90,0%,10,0%,100,"1-3 hours before deadline","Significantly  more","Significant disruption","Moderate disruption","Little disruption","Significant disruption","Extreme disruption",,Yes,"≥ 10",A*,50-75%,"> 2 months","6-12 months","Significantly more",80,10,10,0%,100,100%,0,0,0,100,"Minutes before deadline","Extremely  more","Extreme disruption","Significant disruption","Significant disruption","Significant disruption","Extreme disruption",,6,"Not at all 1",3,5,6,4,Often,Sometimes,Often,Sometimes,"Almost never",Sometimes,Often,"Almost never","Almost never","Almost always","Almost never",Sometimes,Often,Sometimes,"Almost never",Often,Sometimes,Sometimes,"Almost always",Often,"Agree strongly","Agree strongly","Neither agree nor disagree","Agree a little","Agree strongly","Disagree a little","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Agree strongly","Very much like me",Neutral,"Not at all like me","Very much like me","Not at all like me","Somewhat like me",Neutral,"Somewhat like me","Very much like me","Not much like me","Somewhat like me","Not at all like me",Neutral,"Not at all like me","Somewhat like me","Not much like me",Neutral,"Not much like me","Somewhat like me","Not at all like me","Not at all like me",sameer@uci.edu,sameer@uci.edu,Complete
280,,"[not completed]",No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
281,,"2020-07-21 09:40:22",No,Yes,Professor,Female,Psychology,,17,Texas,Other,0,50-25%,No,Heavy,Home,,"Hands-on [... plus experiments/analysis]","> 50",50,20,20,10,100,"Every 3-4 hours",,"Answer email in batches once  or twice per day",Yes,3-4,NIH,,10-20%,"> 2 months","> 12 months",More,70,10,10,10,100,50,20,20,10,100,"1 day before deadline",Same,"Little disruption","Little disruption","No disruption","Little disruption","No disruption","Perhaps the sort of rolling submission that NIH study section members enjoy - they can submit at any time. Actually, I think deadlines can be helpful, but the problem is with only 2-3 per year, they sometimes do not fall at a good time with respect to workload. quarterly or more frequent submission deadlines would help from the PI perspective, but not so practical from agency perspective.",No,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,5,5,2,"Almost always",Sometimes,Often,"Almost never",Sometimes,"Almost never","Almost always",Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Often,Sometimes,Often,Sometimes,Sometimes,"Almost always","Almost never","Agree a little","Neither agree nor disagree","Disagree strongly","Agree a little","Disagree strongly","Neither agree nor disagree","Agree a little","Agree a little","Agree a little","Agree strongly","Not much like me","Very much like me","Not much like me",Neutral,"Somewhat like me","Very much like me","Not much like me","Very much like me","Not much like me","Not much like me","Somewhat like me","Not much like me",Neutral,"Not at all like me","Not much like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Not at all like me","Somewhat like me",wfrancis@utep.edu,wfrancis@utep.edu,Complete
282,,"2020-07-21 10:15:29",Yes,Yes,"Assistant Professor",Female,Psychology,,8,Texas,Other,"my salary is hard money but I am on a 9 month appointment.","Not funded",Yes,Standard,Home,,"Hands-on [... plus experiments/analysis]",40-50,40,40,10,10,100,"Every 1-2 hours",,"Answer email as it comes",Yes,3-4,NIH,,"< 10%","> 2 months","6-12 months","Significantly more",80,20,0%,0%,100,80,0%,20,0%,100,"1-3 hours before deadline","Significantly  more","Little disruption","Moderate disruption","No disruption","Little disruption","Little disruption","I wrote that day of and leading up to proposal I did ""administration"" and research, but I was referring specially to the micromanaging of our grants office administrator. We do not have a dedicated grants person in our department, and we have to rely on University-wide administrators. They are kind, and hard working, but they have yet to help me submit a proposal in 5 years where I have not found an error on their part of the process in terms of filling out the forms for grant proposals related to institution, forgetting University documents, or uploading for an incorrect PAR number. I would say this contributes to the most stress for me when submitting proposals, because in addition to proofreading and triple checking my own parts related to the science, I also have to spend time quality control checking all of their tasks to catch their errors before submission.",No,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,"Extremely 7",4,4,"Almost always",Sometimes,Often,"Almost never","Almost never",Often,"Almost never","Almost never","Almost never",Often,"Almost never","Almost never",Often,Sometimes,"Almost never",Often,"Almost never","Almost never",Often,Sometimes,"Disagree strongly","Disagree a little","Disagree strongly","Neither agree nor disagree","Disagree a little","Agree a little","Disagree a little","Agree strongly","Neither agree nor disagree","Agree strongly","Not much like me","Somewhat like me","Not much like me","Somewhat like me","Not at all like me","Very much like me","Somewhat like me","Very much like me","Very much like me","Not at all like me","Very much like me",Neutral,"Somewhat like me","Not at all like me","Somewhat like me","Very much like me","Not much like me","Not much like me","Somewhat like me","Not at all like me","Very much like me",kmserafine2@utep.edu,kmserafine2@utep.edu,Complete
283,,"2020-07-21 11:40:58",Yes,Yes,Professor,Male,"Computer Science",,51,Texas,Other,0.25,25-1%,No,Standard,Office,,"Hands-on [... plus experiments/analysis]","> 50",40,40,0%,20,100,"Every 1-2 hours",,"Answer email as it comes",Yes,3-4,NSF,,"< 10%","1-2 months","3-6 months","Significantly more",60,30,0%,10,100,80,20,0%,0%,100,"1 day before deadline","Extremely  more","Extreme disruption","Moderate disruption","No disruption","No disruption","Little disruption","No ideas",Yes,"≥ 10",B,50-75%,"1-2 months","6-12 months","Significantly more",60,30,0%,10,100,80,20,0,0,100,"2 or more days before deadline","Significantly  more","Moderate disruption","No disruption","No disruption","No disruption","Little disruption","I worked some tome ago in a psychology lab, our boss believed that people work best under stress, so maybe it is a good idea to have deadlines",5,"Not at all 1",2,5,4,"Not at all 1","Almost always",Sometimes,Often,"Almost never","Almost never",Often,Sometimes,Sometimes,Sometimes,"Almost always","Almost never","Almost never","Almost always","Almost always","Almost never",Often,"Almost never",Sometimes,Often,"Almost never","Neither agree nor disagree","Neither agree nor disagree","Agree a little","Disagree a little","Disagree a little","Agree a little","Disagree strongly","Agree strongly","Disagree a little","Neither agree nor disagree","Somewhat like me","Very much like me","Somewhat like me","Very much like me","Somewhat like me","Very much like me","Somewhat like me","Very much like me","Not at all like me","Somewhat like me","Somewhat like me",Neutral,"Somewhat like me","Not much like me","Very much like me","Somewhat like me","Not much like me","Very much like me","Somewhat like me","Not at all like me","Somewhat like me",vladik@utep.edu,vladik@utep.edu,Complete
284,,"[not completed]",No,Yes,"Associate Professor",Male,Biology,,29,Texas,Other,1.5,25-1%,No,Standard,Home,,"Hands-off [management/reading/writing]",40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
285,,"2020-07-22 09:41:23",No,Yes,"Associate Professor",Male,Biology,,29,Texas,Other,1.5,50-25%,No,Standard,Home,,"Hands-off [management/reading/writing]","> 50",40,20,30,10,100,"Every 3-4 hours",,"Answer email as it comes",Yes,3-4,NSF,,"< 10%","2-4 weeks","3-6 months","Significantly more",40,30,20,10,100,40,30,20,10,100,"1-3 hours before deadline","Significantly  more","Moderate disruption","Significant disruption","Moderate disruption","Significant disruption","Significant disruption",n/a,Yes,5-6,A,75-90%,"1-2 weeks","> 12 months","About the same",20,30,30,20,100,30,30,30,10,100,"1-3 hours before deadline",Same,"Little disruption","Little disruption","Little disruption","Little disruption","Little disruption",n/a,5,2,3,3,5,5,"Almost never",Sometimes,Sometimes,Sometimes,Sometimes,"Almost never",Sometimes,Sometimes,"Almost never",Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,"Almost never",Often,Often,"Disagree strongly","Disagree strongly","Disagree a little","Disagree a little","Agree strongly","Agree a little","Agree a little","Agree a little","Agree strongly","Agree strongly","Somewhat like me","Somewhat like me","Very much like me","Not much like me","Somewhat like me","Somewhat like me","Not at all like me","Somewhat like me","Not at all like me","Somewhat like me","Very much like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Very much like me","Not at all like me","Somewhat like me","Somewhat like me","Not at all like me",jsb.lubbock@gmail.com,jsb.lubbock@gmail.com,Complete
286,,"2020-07-23 09:39:50",No,Yes,"Assistant Professor",Male,Engineering,,12,Michigan,"Three months",,50-25%,Yes,Standard,Office,,"Hands-on [... plus experiments/analysis]","> 50",50,30,10,10,100,"Every 3-4 hours",,"Answer email as it comes",Yes,5-6,NSF,,"< 10%","2-4 weeks","3-6 months","Significantly more",80,20,0%,0%,100,100%,0%,0%,0%,100,"1-3 hours before deadline","Extremely  more","Extreme disruption","Extreme disruption","Significant disruption","Extreme disruption","Extreme disruption",,Yes,7-9,A*,20-30%,"1-2 months","6-12 months","Significantly more",80,20,0%,0%,100,90,10,0,0,100,"Minutes before deadline","Significantly  more","Significant disruption","Significant disruption","Significant disruption","Extreme disruption","Extreme disruption",,4,2,2,4,6,6,Often,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,"Almost never",Sometimes,Often,Sometimes,Sometimes,Often,"Almost never","Almost never",Often,Sometimes,"Disagree strongly","Agree strongly","Disagree strongly","Agree a little","Agree a little","Agree strongly","Disagree strongly","Agree strongly","Disagree a little","Agree a little","Somewhat like me","Somewhat like me","Not much like me","Somewhat like me",Neutral,"Very much like me","Somewhat like me","Very much like me","Not at all like me","Not at all like me","Somewhat like me","Not much like me","Somewhat like me","Not at all like me","Somewhat like me","Somewhat like me","Somewhat like me","Not at all like me","Somewhat like me","Not at all like me","Not at all like me",jeannin@umich.edu,jeannin@umich.edu,Complete
287,,"[not completed]",No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
288,,"2020-07-23 15:36:30",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dchallou@comcast.net,Complete
289,,"2020-07-24 12:34:47",No,Yes,"Associate Professor",Male,"Computer Science",,34,Texas,"Three months",,"Not funded",No,Light,Home,,"Hands-on [... plus experiments/analysis]",30-40,60,30,10,,100,"Every 1-2 hours",,"Answer email in batches once  or twice per day",Yes,1-2,NSF,,30-50%,"1-2 months","6-12 months",More,80,20,0%,,100,80,20,,,100,"1 day before deadline",Same,"Moderate disruption","Little disruption","No disruption","Little disruption","Little disruption","Proposals and managed through univ admin, so I have to get things done early.",Yes,1-2,A*,75-90%,"1-2 months","6-12 months",More,80,20,,,100,80,20,,,100,"3-6 hours before deadline",Same,"Moderate disruption","No disruption","No disruption","No disruption","No disruption","This survey seems silly. I enjoy conference deadlines...much better than open submission journal ",5,"Not at all 1",2,6,4,"Not at all 1","Almost always","Almost never","Almost always","Almost never","Almost never",Often,"Almost always","Almost never","Almost never","Almost always","Almost never","Almost never","Almost always",Often,"Almost never","Almost always","Almost never","Almost never","Almost always","Almost never","Neither agree nor disagree","Agree a little","Disagree strongly","Agree strongly","Disagree strongly","Agree a little","Disagree strongly","Agree a little","Disagree strongly","Agree strongly","Somewhat like me","Somewhat like me","Not at all like me","Not at all like me","Not at all like me","Somewhat like me","Not at all like me","Somewhat like me","Not at all like me","Not at all like me","Very much like me","Not at all like me","Somewhat like me","Not at all like me","Somewhat like me","Very much like me","Not much like me","Not at all like me","Somewhat like me","Somewhat like me","Somewhat like me",w7cook@gmail.com,w7cook@gmail.com,Complete
290,,"2020-07-27 09:28:55",No,Yes,Professor,Male,Physics,,43,Arizona,Other,0,"Not funded",No,Standard,Home,,"Hands-on [... plus experiments/analysis]",30-40,60,30,10,,100,"Every 3-4 hours",,"Answer email as it comes",No,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1-2,B,"> 90%","1-2 months","> 12 months","About the same",60,30,10,,100,60,30,10,,100,"2 or more days before deadline",Same,"Moderate disruption","Little disruption","Little disruption","Little disruption","Little disruption","I don't believe in ""holding abstracts"" and papers.  All the relevant work has to have been completed, the conference is purely opportunistic",3,"Not at all 1",2,3,3,3,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,"Almost never",Sometimes,Sometimes,Sometimes,Sometimes,"Almost never",Sometimes,Sometimes,"Almost never",Sometimes,Sometimes,Often,Sometimes,Sometimes,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree strongly","Agree a little","Disagree a little","Disagree a little","Neither agree nor disagree","Agree a little","Agree strongly",Neutral,Neutral,"Somewhat like me",Neutral,"Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me","Not much like me",Neutral,Neutral,"Somewhat like me","Somewhat like me","Somewhat like me","Somewhat like me",Neutral,"Somewhat like me","Not much like me","Somewhat like me",Neutral,"Somewhat like me",Peter.Rez@asu.edu,Peter.Rez@asu.edu,Complete
291,,"2020-07-27 09:38:24",No,Yes,Professor,Female,Mathematics,,26,Arizona,"Three months",,"Not funded",Yes,Heavy,Home,,"Hands-on [... plus experiments/analysis]","> 50",60,30,0%,10,100,"Every 3-4 hours",,"Answer email as it comes",Yes,1-2,NSF,,20-30%,"> 2 months","3-6 months","Significantly more",20,40,30,10,100,60,30,,10,100,"2 or more days before deadline","Significantly  more","Extreme disruption","Moderate disruption","No disruption","Moderate disruption","Significant disruption","The deadlines do not match the requirements at our institution. We have to prepare everything at least a week before submission, The pressure periods are severe for the internal deadlines. ",No,,,,,,,,,,,,,,,,,,,,,,,,,6,"Not at all 1",4,3,5,4,Often,"Almost never",Often,Sometimes,"Almost never",Often,"Almost always","Almost never","Almost never",Sometimes,"Almost never",Sometimes,"Almost always","Almost always","Almost never",Sometimes,Sometimes,"Almost never","Almost always","Almost never","Neither agree nor disagree","Agree strongly","Disagree strongly","Agree a little","Neither agree nor disagree","Disagree strongly","Disagree strongly","Agree strongly","Disagree strongly","Agree a little","Somewhat like me","Somewhat like me","Not at all like me","Very much like me","Not at all like me","Not at all like me","Not at all like me","Not at all like me","Not at all like me","Not at all like me",Neutral,"Somewhat like me","Not much like me",Neutral,"Not at all like me",Neutral,Neutral,Neutral,"Not much like me","Not at all like me","Not much like me",renaut@asu.edu,renaut@asu.edu,Complete
292,,"2020-07-27 10:23:16",No,Yes,"Associate Professor",Male,Engineering,,23,Arizona,"Three months",,"Not funded",Yes,Standard,Home,,"Hands-on [... plus experiments/analysis]",40-50,20,40,30,10,100,"Every 3-4 hours",,"Answer email as it comes",Yes,1-2,DOD,,20-30%,"> 2 months","6-12 months","Significantly more",60,30,10,0%,100,100%,0%,0%,0%,100,"1 day before deadline","Significantly  more","Moderate disruption","Moderate disruption","Little disruption","Significant disruption","Significant disruption",,Yes,1-2,C,"> 90%","> 2 months","> 12 months","About the same",30,40,20,10,100,30,40,20,10,100,"1 day before deadline",Same,"Little disruption","Little disruption","Little disruption","Little disruption","Little disruption",,5,2,4,6,5,2,Sometimes,Sometimes,Sometimes,Sometimes,"Almost never",Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,"Almost never",Often,Often,"Almost never",Sometimes,Sometimes,"Almost never",Often,Sometimes,"Neither agree nor disagree","Agree a little","Agree a little","Neither agree nor disagree","Agree strongly","Agree a little","Disagree a little","Agree a little","Disagree strongly","Agree strongly","Somewhat like me","Somewhat like me","Not much like me","Somewhat like me","Not at all like me","Very much like me",Neutral,"Somewhat like me","Somewhat like me","Not at all like me","Very much like me","Not at all like me","Somewhat like me","Not at all like me",Neutral,"Very much like me","Not much like me","Somewhat like me","Very much like me","Somewhat like me",Neutral,bradley.greger@asu.edu,bradley.greger@asu.edu,Complete
293,,"[not completed]",Yes,Yes,"Associate Professor",Male,"Computer Science",,33,Arizona,"Three months",,"Fully funded",No,Heavy,Home,,"Hands-off [management/reading/writing]",40-50,50,20,10,20,100,Other,"How do you define a break?","Answer email as it comes",Yes,7-9,NSF,,10-20%,"2-4 weeks","3-6 months","Significantly more",80,10,,10,100,30,20,20,30,100,"1-3 hours before deadline","Significantly  more","Significant disruption","Moderate disruption","No disruption","Little disruption","Moderate disruption",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
294,,"2020-07-27 11:34:52",Yes,Yes,Professor,Male,Biology,,27,"New Mexico",Other,4.8,"Fully funded",Yes,Standard,Home,,"Hands-on [... plus experiments/analysis]","> 50",60,10,20,10,100,"Every 1-2 hours",,"Answer email as it comes",Yes,7-9,DOE,,20-30%,"1-2 months","6-12 months","Significantly more",90,0%,10,0%,100,100%,,,,100,"1 day before deadline","Significantly  more","Moderate disruption","Moderate disruption","Moderate disruption","Moderate disruption","Little disruption",,No,,,,,,,,,,,,,,,,,,,,,,,,,6,"Not at all 1",4,3,6,5,Often,Sometimes,"Almost always","Almost never",Sometimes,Often,Often,Sometimes,Sometimes,"Almost always","Almost never",Sometimes,Often,Sometimes,Sometimes,"Almost always",Often,"Almost never","Almost always","Almost never","Disagree a little","Agree strongly","Disagree strongly","Agree strongly","Agree strongly","Agree strongly","Neither agree nor disagree","Agree strongly","Disagree a little","Agree strongly","Somewhat like me","Very much like me",Neutral,"Very much like me","Not much like me",Neutral,Neutral,"Somewhat like me","Not much like me",Neutral,"Somewhat like me","Not much like me","Somewhat like me","Not much like me",Neutral,Neutral,Neutral,"Somewhat like me",Neutral,Neutral,Neutral,dthanson@unm.edu,dthanson@unm.edu,Complete
295,,"[not completed]",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
296,,"2020-07-28 12:20:01",No,Yes,Professor,Male,Engineering,,36,California,"Three months",,"Fully funded",Yes,Standard,Home,,"Hands-off [management/reading/writing]",40-50,50,30,20,0%,100,"Every 1-2 hours",,"Answer email as it comes",Yes,3-4,NSF,,10-20%,"2-4 weeks","3-6 months","Significantly more",80,10,10,,100,50,10,40,0%,100,"3-6 hours before deadline","Significantly  more","Moderate disruption","Significant disruption","Little disruption","Moderate disruption","No disruption",,Yes,5-6,A,30-50%,"1-2 months","6-12 months","Significantly more",90,10,0%,,100,90,10,,,100,"Minutes before deadline","Significantly  more","Moderate disruption","Significant disruption","Little disruption","Moderate disruption","Significant disruption",,4,2,4,4,4,4,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,Sometimes,Sometimes,Often,"Almost never","Almost never",Sometimes,Sometimes,Sometimes,Often,Sometimes,"Agree strongly","Agree a little","Agree a little","Agree a little","Agree a little","Disagree strongly","Neither agree nor disagree","Neither agree nor disagree","Disagree a little","Agree a little","Not much like me","Somewhat like me","Somewhat like me","Not much like me",Neutral,Neutral,"Not much like me",Neutral,"Not much like me","Not much like me",Neutral,Neutral,Neutral,"Not much like me","Not much like me",Neutral,Neutral,"Not much like me",Neutral,Neutral,Neutral,puneet_iitd@hotmail.com,puneet_iitd@hotmail.com,Complete
297,,"2020-07-28 13:55:00",No,Yes,Professor,Male,Physics,,35,California,"Three months",,25-1%,No,Standard,Home,,"Hands-on [... plus experiments/analysis]","> 50",50,20,20,10,100,"Every 1-2 hours",,"Answer email in batches once  or twice per day",Yes,1-2,NSF,,20-30%,"1-2 months","1-3 months",More,50,20,20,10,100,20,10,70,0%,100,"2 or more days before deadline",Same,"Little disruption","Little disruption","Little disruption","Moderate disruption","No disruption",,No,,,,,,,,,,,,,,,,,,,,,,,,,4,"Not at all 1","Not at all 1",5,5,"Not at all 1",Often,Sometimes,Often,"Almost never",Sometimes,Often,Often,Sometimes,Sometimes,"Almost always",Sometimes,Sometimes,Often,Often,Sometimes,"Almost always","Almost never","Almost never",Often,"Almost never","Disagree strongly","Agree a little","Disagree strongly","Neither agree nor disagree","Disagree strongly","Agree strongly","Neither agree nor disagree","Agree a little","Disagree strongly","Agree strongly","Somewhat like me","Very much like me","Not much like me","Somewhat like me","Not at all like me","Somewhat like me","Somewhat like me","Somewhat like me","Not much like me","Not at all like me","Very much like me","Not much like me","Somewhat like me","Not at all like me","Very much like me","Somewhat like me","Not much like me","Somewhat like me","Somewhat like me","Not at all like me","Somewhat like me",alevine@physics.ucla.edu,alevine@physics.ucla.edu,Complete
298,,"2020-07-28 15:45:01",No,Yes,"Assistant Professor",Female,Engineering,,9,California,"Three months",,"Fully funded",No,Standard,Office,,"Hands-off [management/reading/writing]","> 50",30,40,20,10,100,"Every 3-4 hours",,"Answer email as it comes",Yes,3-4,Other,"State of California",30-50%,"> 2 months","> 12 months","Significantly more",60,30,10,,100,100%,,,,100,"3-6 hours before deadline","Significantly  more","Significant disruption","Significant disruption","Significant disruption","Extreme disruption","Significant disruption","It is completely impossible to write proposals during COVID lockdown with no child care.  Since daycare stopped I have submitted zero proposals. ",No,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,4,"Extremely 7",6,"Almost never","Almost always","Almost never",Often,Sometimes,"Almost never",Sometimes,"Almost always",Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,"Agree a little","Neither agree nor disagree","Disagree strongly","Neither agree nor disagree","Agree strongly","Disagree a little","Disagree a little","Agree strongly","Agree a little","Agree strongly",Neutral,"Very much like me","Somewhat like me","Somewhat like me",Neutral,"Somewhat like me",Neutral,"Very much like me",Neutral,Neutral,"Somewhat like me",Neutral,"Somewhat like me","Not much like me",Neutral,Neutral,"Somewhat like me",Neutral,"Somewhat like me","Somewhat like me",Neutral,nix@ucla.edu,nix@ucla.edu,Complete
299,,"2020-07-29 10:47:20",No,Yes,Professor,Male,Other,Neurobiology,30,California,Other,"5 months","Fully funded",No,Light,Office,,"Hands-on [... plus experiments/analysis]",40-50,20,20,20,40,100,"Every 3-4 hours",,"Answer email as it comes",Yes,1-2,NIH,,30-50%,"1-2 months","6-12 months","About the same",20,20,20,40,100,20,20,20,40,100,"2 or more days before deadline",Same,"Little disruption","No disruption","No disruption","No disruption","No disruption",,No,,,,,,,,,,,,,,,,,,,,,,,,,2,"Not at all 1","Not at all 1",6,2,2,"Almost always","Almost never",Often,"Almost never","Almost never",Often,Often,"Almost never","Almost never",Often,"Almost never","Almost never",Often,Sometimes,"Almost never",Often,"Almost never",Sometimes,"Almost always","Almost never","Agree a little","Agree a little","Agree a little","Agree strongly","Neither agree nor disagree","Disagree a little","Disagree strongly","Agree a little","Disagree a little","Agree a little","Somewhat like me","Very much like me","Not much like me","Not much like me","Not at all like me","Somewhat like me","Not at all like me","Very much like me","Not at all like me","Not at all like me","Very much like me","Not at all like me",Neutral,"Not much like me","Not much like me","Somewhat like me","Not much like me","Not at all like me","Very much like me","Not at all like me","Not at all like me",jbisley@mednet.ucla.edu,jbisley@mednet.ucla.edu,Complete
